,participant,task,trial,current_state,choice,reward
4167,178.0,0,167,1,1,0
4168,178.0,0,168,999,0,0
4169,178.0,0,169,0,1,0
4170,178.0,0,170,999,1,0
4171,178.0,0,171,1,1,0
4172,178.0,0,172,999,0,0
4173,178.0,0,173,0,0,1
4174,178.0,0,174,999,0,0
4175,178.0,0,175,0,0,0
4176,178.0,0,176,999,0,0
4177,178.0,0,177,0,0,1
4178,178.0,0,178,999,0,0
4179,178.0,0,179,1,1,0
4180,178.0,0,180,999,0,0
4181,178.0,0,181,0,0,0
4182,178.0,0,182,999,0,0
4183,178.0,0,183,0,0,1
4184,178.0,0,184,999,0,0
4185,178.0,0,185,1,1,0
4186,178.0,0,186,999,0,0
4187,178.0,0,187,0,0,0
4188,178.0,0,188,999,0,0
4189,178.0,0,189,1,0,1
4190,178.0,0,190,999,0,0
4191,178.0,0,191,1,0,1
4192,178.0,0,192,999,0,0
4193,178.0,0,193,0,0,1
4194,178.0,0,194,999,0,0
4195,178.0,0,195,0,0,1
4196,178.0,0,196,999,0,0
4197,178.0,0,197,0,0,1
4198,178.0,0,198,999,0,0
4199,178.0,0,199,1,0,1
4200,178.0,0,200,999,0,0
4201,178.0,0,201,1,0,0
4202,178.0,0,202,999,0,0
4203,178.0,0,203,1,0,0
4204,178.0,0,204,999,0,0
4205,178.0,0,205,1,1,0
4206,178.0,0,206,999,0,0
4207,178.0,0,207,0,0,1
4208,178.0,0,208,999,0,0
4209,178.0,0,209,1,1,0
4210,178.0,0,210,999,0,0
4211,178.0,0,211,1,1,1
4212,178.0,0,212,999,0,0
4213,178.0,0,213,0,0,1
4214,178.0,0,214,999,0,0
4215,178.0,0,215,1,1,0
4216,178.0,0,216,999,0,0
4217,178.0,0,217,0,0,1
4218,178.0,0,218,999,0,0
4219,178.0,0,219,0,0,1
4220,178.0,0,220,999,0,0
4221,178.0,0,221,0,0,1
4222,178.0,0,222,999,0,0
4223,178.0,0,223,0,0,1
4224,178.0,0,224,999,0,0
4225,178.0,0,225,1,1,0
4226,178.0,0,226,999,0,0
4227,178.0,0,227,0,0,1
4228,178.0,0,228,999,0,0
4229,178.0,0,229,0,0,1
4230,178.0,0,230,999,0,0
4231,178.0,0,231,1,0,0
4232,178.0,0,232,999,0,0
4233,178.0,0,233,1,1,0
4234,178.0,0,234,999,0,0
4235,178.0,0,235,0,0,1
4236,178.0,0,236,999,0,0
4237,178.0,0,237,1,0,1
4238,178.0,0,238,999,0,0
4239,178.0,0,239,1,0,1
4240,178.0,0,240,999,0,0
4241,178.0,0,241,1,0,0
4242,178.0,0,242,999,0,0
4243,178.0,0,243,1,0,1
4244,178.0,0,244,999,0,0
4245,178.0,0,245,1,0,0
4246,178.0,0,246,999,0,0
4247,178.0,0,247,1,0,1
4248,178.0,0,248,999,0,0
4249,178.0,0,249,0,0,0
4250,195.0,0,0,999,0,0
4251,195.0,0,1,0,1,1
4252,195.0,0,2,999,0,0
4253,195.0,0,3,0,1,0
4254,195.0,0,4,999,0,0
4255,195.0,0,5,0,0,1
4256,195.0,0,6,999,0,0
4257,195.0,0,7,0,0,1
4258,195.0,0,8,999,0,0
4259,195.0,0,9,0,0,1
4260,195.0,0,10,999,0,0
4261,195.0,0,11,0,0,1
4262,195.0,0,12,999,0,0
4263,195.0,0,13,0,0,0
4264,195.0,0,14,999,0,0
4265,195.0,0,15,1,0,1
4266,195.0,0,16,999,0,0
4267,195.0,0,17,1,0,0
4268,195.0,0,18,999,0,0
4269,195.0,0,19,0,0,1
4270,195.0,0,20,999,0,0
4271,195.0,0,21,1,0,0
4272,195.0,0,22,999,0,0
4273,195.0,0,23,1,1,1
4274,195.0,0,24,999,0,0
4275,195.0,0,25,0,0,0
4276,195.0,0,26,999,0,0
4277,195.0,0,27,0,0,0
4278,195.0,0,28,999,0,0
4279,195.0,0,29,0,1,1
4280,195.0,0,30,999,0,0
4281,195.0,0,31,0,1,1
4282,195.0,0,32,999,0,0
4283,195.0,0,33,1,1,1
4284,195.0,0,34,999,0,0
4285,195.0,0,35,0,1,0
4286,195.0,0,36,999,0,0
4287,195.0,0,37,0,0,0
4288,195.0,0,38,999,0,0
4289,195.0,0,39,1,1,0
4290,195.0,0,40,999,0,0
4291,195.0,0,41,1,0,0
4292,195.0,0,42,999,0,0
4293,195.0,0,43,0,1,0
4294,195.0,0,44,999,0,0
4295,195.0,0,45,0,0,1
4296,195.0,0,46,999,0,0
4297,195.0,0,47,0,0,1
4298,195.0,0,48,999,0,0
4299,195.0,0,49,0,0,1
4300,195.0,0,50,999,0,0
4301,195.0,0,51,1,0,0
4302,195.0,0,52,999,0,0
4303,195.0,0,53,1,1,0
4304,195.0,0,54,999,0,0
4305,195.0,0,55,0,0,1
4306,195.0,0,56,999,0,0
4307,195.0,0,57,0,0,1
4308,195.0,0,58,999,0,0
4309,195.0,0,59,0,0,1
4310,195.0,0,60,999,0,0
4311,195.0,0,61,1,1,0
4312,195.0,0,62,999,0,0
4313,195.0,0,63,0,0,1
4314,195.0,0,64,999,0,0
4315,195.0,0,65,0,0,1
4316,195.0,0,66,999,0,0
4317,195.0,0,67,0,0,0
4318,195.0,0,68,999,0,0
4319,195.0,0,69,0,0,1
4320,195.0,0,70,999,0,0
4321,195.0,0,71,0,0,0
4322,195.0,0,72,999,0,0
4323,195.0,0,73,0,0,0
4324,195.0,0,74,999,0,0
4325,195.0,0,75,1,1,0
4326,195.0,0,76,999,0,0
4327,195.0,0,77,0,1,0
4328,195.0,0,78,999,0,0
4329,195.0,0,79,0,0,1
4330,195.0,0,80,999,0,0
4331,195.0,0,81,1,0,1
4332,195.0,0,82,999,0,0
4333,195.0,0,83,0,0,1
4334,195.0,0,84,999,0,0
4335,195.0,0,85,0,0,0
4336,195.0,0,86,999,0,0
4337,195.0,0,87,0,0,1
4338,195.0,0,88,999,0,0
4339,195.0,0,89,0,0,1
4340,195.0,0,90,999,0,0
4341,195.0,0,91,0,0,1
4342,195.0,0,92,999,0,0
4343,195.0,0,93,0,0,0
4344,195.0,0,94,999,0,0
4345,195.0,0,95,0,0,1
4346,195.0,0,96,999,0,0
4347,195.0,0,97,0,0,1
4348,195.0,0,98,999,0,0
4349,195.0,0,99,1,0,0
4350,195.0,0,100,999,0,0
4351,195.0,0,101,0,0,1
4352,195.0,0,102,999,0,0
4353,195.0,0,103,1,0,0
4354,195.0,0,104,999,0,0
4355,195.0,0,105,0,0,1
4356,195.0,0,106,999,0,0
4357,195.0,0,107,0,0,1
4358,195.0,0,108,999,0,0
4359,195.0,0,109,1,1,1
4360,195.0,0,110,999,0,0
4361,195.0,0,111,0,0,1
4362,195.0,0,112,999,0,0
4363,195.0,0,113,0,0,1
4364,195.0,0,114,999,0,0
4365,195.0,0,115,0,0,1
4366,195.0,0,116,999,0,0
4367,195.0,0,117,0,0,1
4368,195.0,0,118,999,0,0
4369,195.0,0,119,0,0,1
4370,195.0,0,120,999,0,0
4371,195.0,0,121,0,0,1
4372,195.0,0,122,999,0,0
4373,195.0,0,123,1,1,0
4374,195.0,0,124,999,0,0
4375,195.0,0,125,0,0,0
4376,195.0,0,126,999,0,0
4377,195.0,0,127,0,0,1
4378,195.0,0,128,999,0,0
4379,195.0,0,129,1,1,1
4380,195.0,0,130,999,0,0
4381,195.0,0,131,0,0,1
4382,195.0,0,132,999,0,0
4383,195.0,0,133,0,0,0
4384,195.0,0,134,999,0,0
4385,195.0,0,135,0,0,1
4386,195.0,0,136,999,0,0
4387,195.0,0,137,0,0,1
4388,195.0,0,138,999,0,0
4389,195.0,0,139,1,1,1
4390,195.0,0,140,999,0,0
4391,195.0,0,141,1,1,1
4392,195.0,0,142,999,0,0
4393,195.0,0,143,0,0,1
4394,195.0,0,144,999,0,0
4395,195.0,0,145,0,0,1
4396,195.0,0,146,999,0,0
4397,195.0,0,147,0,0,0
4398,195.0,0,148,999,0,0
4399,195.0,0,149,0,0,1
4400,195.0,0,150,999,0,0
4401,195.0,0,151,1,1,0
4402,195.0,0,152,999,0,0
4403,195.0,0,153,1,1,1
4404,195.0,0,154,999,0,0
4405,195.0,0,155,1,1,1
4406,195.0,0,156,999,0,0
4407,195.0,0,157,0,0,1
4408,195.0,0,158,999,0,0
4409,195.0,0,159,1,1,0
4410,195.0,0,160,999,0,0
4411,195.0,0,161,1,1,0
4412,195.0,0,162,999,0,0
4413,195.0,0,163,1,1,0
4414,195.0,0,164,999,0,0
4415,195.0,0,165,0,0,1
4416,195.0,0,166,999,0,0
4417,195.0,0,167,0,0,0
4418,195.0,0,168,999,0,0
4419,195.0,0,169,1,0,0
4420,195.0,0,170,999,0,0
4421,195.0,0,171,0,0,0
4422,195.0,0,172,999,0,0
4423,195.0,0,173,1,1,0
4424,195.0,0,174,999,0,0
4425,195.0,0,175,1,0,1
4426,195.0,0,176,999,0,0
4427,195.0,0,177,0,0,1
4428,195.0,0,178,999,0,0
4429,195.0,0,179,0,0,0
4430,195.0,0,180,999,0,0
4431,195.0,0,181,0,0,0
4432,195.0,0,182,999,0,0
4433,195.0,0,183,0,1,0
4434,195.0,0,184,999,0,0
4435,195.0,0,185,1,1,0
4436,195.0,0,186,999,0,0
4437,195.0,0,187,0,1,0
4438,195.0,0,188,999,0,0
4439,195.0,0,189,0,1,0
4440,195.0,0,190,999,0,0
4441,195.0,0,191,0,0,1
4442,195.0,0,192,999,0,0
4443,195.0,0,193,0,0,0
4444,195.0,0,194,999,0,0
4445,195.0,0,195,1,0,1
4446,195.0,0,196,999,0,0
4447,195.0,0,197,0,0,0
4448,195.0,0,198,999,0,0
4449,195.0,0,199,0,0,1
4450,195.0,0,200,999,0,0
4451,195.0,0,201,0,0,1
4452,195.0,0,202,999,0,0
4453,195.0,0,203,0,0,1
4454,195.0,0,204,999,0,0
4455,195.0,0,205,0,0,1
4456,195.0,0,206,999,0,0
4457,195.0,0,207,1,0,0
4458,195.0,0,208,999,0,0
4459,195.0,0,209,1,1,1
4460,195.0,0,210,999,0,0
4461,195.0,0,211,0,0,1
4462,195.0,0,212,999,0,0
4463,195.0,0,213,1,1,1
4464,195.0,0,214,999,0,0
4465,195.0,0,215,0,0,1
4466,195.0,0,216,999,0,0
4467,195.0,0,217,0,0,0
4468,195.0,0,218,999,0,0
4469,195.0,0,219,0,0,0
4470,195.0,0,220,999,0,0
4471,195.0,0,221,1,1,0
4472,195.0,0,222,999,0,0
4473,195.0,0,223,1,0,0
4474,195.0,0,224,999,0,0
4475,195.0,0,225,0,1,0
4476,195.0,0,226,999,0,0
4477,195.0,0,227,1,1,1
4478,195.0,0,228,999,0,0
4479,195.0,0,229,0,0,1
4480,195.0,0,230,999,0,0
4481,195.0,0,231,1,1,0
4482,195.0,0,232,999,0,0
4483,195.0,0,233,0,0,1
4484,195.0,0,234,999,0,0
4485,195.0,0,235,1,1,0
4486,195.0,0,236,999,0,0
4487,195.0,0,237,0,0,1
4488,195.0,0,238,999,0,0
4489,195.0,0,239,0,0,0
4490,195.0,0,240,999,0,0
4491,195.0,0,241,0,0,0
4492,195.0,0,242,999,0,0
4493,195.0,0,243,0,0,0
4494,195.0,0,244,999,0,0
4495,195.0,0,245,0,1,0
4496,195.0,0,246,999,0,0
4497,195.0,0,247,0,0,0
4498,195.0,0,248,999,0,0
4499,195.0,0,249,0,1,0
